beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
"La Chouffe Blond","Brasserie d'Achouffe","Belgian Strong Golden Ale",8,20,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-03-31 19:49:15",https://api.untappd.com/c/1260491114,https://api.untappd.com/beer/52593,https://api.untappd.com/brewery/11866,Belgium,Houffalize,"Région Wallonne","sweet,strong,smooth",,Bottle,1260491114,52593,11866,https://untappd.s3.amazonaws.com/photos/2023_03_31/e7c0edf049a5c66774e0421b0001b2db_raw.jpg,3.82,3.82,Ron,2,0
"You Made This","Moersleutel Craft Brewery","Stout - Imperial / Double",10,65,"Yeah smaakt wel naar Licor 43","Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-03-31 20:42:16",https://api.untappd.com/c/1260523591,https://api.untappd.com/beer/5214052,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"honey,vanilla,sweet",,Can,1260523591,5214052,269726,https://untappd.s3.amazonaws.com/photos/2023_03_31/62a4e036a2d994f567527de0e413f8ca_raw.jpg,3.9,3.89,Ron,2,0
Pilsener,"Koninklijke Brand Bierbrouwerij","Pilsner - Other",5,27,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.25,"2023-04-01 17:47:09",https://api.untappd.com/c/1260906134,https://api.untappd.com/beer/63303,https://api.untappd.com/brewery/2053,Netherlands,Wijlre,Limburg,"light bodied,smooth",,Bottle,1260906134,63303,2053,https://untappd.s3.amazonaws.com/photos/2023_04_01/d37c24b2fb1f085bf1c615c33a7f0cb4_raw.jpg,3.26,3.26,,2,0
"Tripel Karmeliet","Brouwerij Bosteels","Belgian Tripel",8.4,16,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-04-07 21:00:08",https://api.untappd.com/c/1262747523,https://api.untappd.com/beer/6511,https://api.untappd.com/brewery/269,Belgium,Buggenhout,Vlaanderen,"smooth,sweet,strong",,Bottle,1262747523,6511,269,https://untappd.s3.amazonaws.com/photos/2023_04_07/8266d00fb59221884cbff655f5ef053a_raw.jpg,3.99,3.99,,2,0
Pilsener,"Hertog Jan","Pilsner - Other",5.1,21,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3,"2023-04-07 22:37:56",https://api.untappd.com/c/1262817723,https://api.untappd.com/beer/94130,https://api.untappd.com/brewery/1953,Netherlands,Arcen,Limburg,"smooth,light bodied,clean",,Can,1262817723,94130,1953,https://untappd.s3.amazonaws.com/photos/2023_04_07/40210326b39306caf5b94d6a2beba929_raw.jpg,3.63,3.63,,2,0
"Trappist Westvleteren Blond","Brouwerij De Sint-Sixtusabdij van Westvleteren","Belgian Blonde",5.8,41,"Stiekem een 4 maar een enkel blond die zo lekker is verdient bonuspunten","Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-04-08 20:12:14",https://api.untappd.com/c/1263233859,https://api.untappd.com/beer/4681,https://api.untappd.com/brewery/263,Belgium,Vleteren,"Vlaams Gewest","smooth,light bodied,dry,hoppy,fruity",,Bottle,1263233859,4681,263,https://untappd.s3.amazonaws.com/photos/2023_04_08/0432472a57865bbb1677c72eeac9ebdd_raw.jpg,4.02,4.02,Ron,2,0
"Trappist Westvleteren 12 (2023)","Brouwerij De Sint-Sixtusabdij van Westvleteren","Belgian Quadrupel",10.2,0,"Prima pilske heur","Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-04-08 22:41:53",https://api.untappd.com/c/1263360726,https://api.untappd.com/beer/5251987,https://api.untappd.com/brewery/263,Belgium,Vleteren,"Vlaams Gewest","brown sugar,caramelly,coffee",,Bottle,1263360726,5251987,263,https://untappd.s3.amazonaws.com/photos/2023_04_08/d1c3cd3e0a88e510a49e1878b10dc8ec_raw.jpg,4.37,4.31,Ron,3,0
Mannenliefde,"Oedipus Brewing","Farmhouse Ale - Saison",6,25,"Dit bier gaf mij een spontane bloedneus dus is goed bier","Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-04-09 19:44:15",https://api.untappd.com/c/1263722787,https://api.untappd.com/beer/223444,https://api.untappd.com/brewery/18058,Netherlands,Amsterdam,Noord-Holland,"fruity,light bodied,floral",,Bottle,1263722787,223444,18058,https://untappd.s3.amazonaws.com/photos/2023_04_09/dce2225ead3e3133a4c7e5a86c013f8c_raw.jpg,3.46,3.46,,2,0
"Zwarte Ziel 2022 BA Bourbon Blend",Jopen,"Porter - Imperial / Double",10.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-04-09 23:29:10",https://api.untappd.com/c/1263845657,https://api.untappd.com/beer/4737343,https://api.untappd.com/brewery/620,Netherlands,Haarlem,Noord-Holland,"bourbon,smoky,chocolate,licorice",,Bottle,1263845657,4737343,620,https://untappd.s3.amazonaws.com/photos/2023_04_09/7f8a4fd56dd19e790fac7ce4f083dbae_raw.jpg,4.04,4,,2,0
"Dikke Lul 3 Bier!","Uiltje Brewing Company","Pale Ale - American",5.6,60,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-04-10 20:17:02",https://api.untappd.com/c/1264027656,https://api.untappd.com/beer/627841,https://api.untappd.com/brewery/32280,Netherlands,Haarlem,Noord-Holland,"hoppy,fruity,dry",,Can,1264027656,627841,32280,https://untappd.s3.amazonaws.com/photos/2023_04_10/1a41bae2f53ab6d5ebe96c72f50ac12b_raw.jpg,3.49,3.49,,2,0
"St-Feuillien Quadruple / Quadrupel","Brasserie St-Feuillien","Belgian Quadrupel",11,20,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-04-14 22:29:26",https://api.untappd.com/c/1264963378,https://api.untappd.com/beer/3537593,https://api.untappd.com/brewery/295,Belgium,"Le Rœulx","Région Wallonne","sweet,belgiany,sweetness",,Bottle,1264963378,3537593,295,https://untappd.s3.amazonaws.com/photos/2023_04_14/cc01e242c3a747f7bde19a5b3faabcb7_raw.jpg,3.75,3.75,"Kiria Brandsma",3,0
Margreet,"Moersleutel Craft Brewery","Freeze-Distilled Beer",16,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-04-15 21:04:00",https://api.untappd.com/c/1265428541,https://api.untappd.com/beer/4881379,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"cake,sweet,cherry,alcoholic,boozy,chocolate",,Can,1265428541,4881379,269726,https://untappd.s3.amazonaws.com/photos/2023_04_15/b5ef4edb5c3bed2cb582f3e1c13053ab_raw.jpg,3.98,3.97,,2,0
"F*ck the Christmas Tree Is on Fire!!! / F*ck de kerstboom staat in de fik!!!","Uiltje Brewing Company","Stout - Imperial / Double Oatmeal",10,65,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-04-16 21:31:28",https://api.untappd.com/c/1265907532,https://api.untappd.com/beer/528115,https://api.untappd.com/brewery/32280,Netherlands,Haarlem,Noord-Holland,"coffee,dark,orange",,Bottle,1265907532,528115,32280,https://untappd.s3.amazonaws.com/photos/2023_04_16/67e6263e79dd6a195ad6d3373223c018_raw.jpg,3.58,3.58,"Kiria Brandsma",2,0
Sjaak,"Moersleutel Craft Brewery","Stout - Imperial / Double",14,0,"Holy Moly Sjaak

Update: ik heb het bier omgestoten, RIP Sjaak","Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2023-04-20 20:49:56",https://api.untappd.com/c/1266621556,https://api.untappd.com/beer/4881374,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"barrel aged,thick,bourbon,vanilla,brandy",,Can,1266621556,4881374,269726,https://untappd.s3.amazonaws.com/photos/2023_04_20/a9475918e613bf605f40e0740da34c49_raw.jpg,4.29,4.27,,2,0
Trackdown,"Uiltje Brewing Company","IPA - New England / Hazy",5.5,14,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-04-21 21:02:03",https://api.untappd.com/c/1266944891,https://api.untappd.com/beer/3050910,https://api.untappd.com/brewery/32280,Netherlands,Haarlem,Noord-Holland,"fruity,juicy,peachy,dry",,Can,1266944891,3050910,32280,https://untappd.s3.amazonaws.com/photos/2023_04_21/c3240ebbdd554b91870dfcc02223bb75_raw.jpg,3.58,3.58,"Kiria Brandsma",3,0
"Punk IPA",BrewDog,"IPA - American",5.2,35,,"House of Billiards",Arnhem,Gelderland,Nederland,51.9819,5.90678,3.75,"2023-04-23 16:25:07",https://api.untappd.com/c/1267850706,https://api.untappd.com/beer/5702,https://api.untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,"hoppy,fruity,smooth",,Bottle,1267850706,5702,241,https://untappd.s3.amazonaws.com/photos/2023_04_23/91bf50167b50cb8b58c86b672bb4a38b_raw.jpg,3.71,3.71,,2,0
"Barrel Project Piana Vyshnia (Pohjala Collab)","Brouwerij Kees","Belgian Quadrupel",10.2,0,,"'T TAPHUYS Arnhem",Arnhem,Gelderland,Nederland,51.9822,5.90732,4,"2023-04-23 19:12:57",https://api.untappd.com/c/1267908492,https://api.untappd.com/beer/5205007,https://api.untappd.com/brewery/188723,Netherlands,Middelburg,Zeeland,"barrel aged,cherry,sweet",,Draft,1267908492,5205007,188723,https://untappd.s3.amazonaws.com/photos/2023_04_23/fc51d0d739256bcf6ecfdf24a381d798_raw.jpg,3.95,3.93,,2,0
"Anniversary #08","Brouwerij Kees","Stout - Imperial / Double",12,0,,"'T TAPHUYS Arnhem",Arnhem,Gelderland,Nederland,51.9822,5.90732,4,"2023-04-23 19:24:16",https://api.untappd.com/c/1267913417,https://api.untappd.com/beer/5205003,https://api.untappd.com/brewery/188723,Netherlands,Middelburg,Zeeland,"dark,heavy,coffee",,Draft,1267913417,5205003,188723,https://untappd.s3.amazonaws.com/photos/2023_04_23/8fe1c07c98c4134afbf4065f64091955_raw.jpg,4.06,4.04,,2,0
"Maple Pecan Pie","Moersleutel Craft Brewery","Freeze-Distilled Beer",18,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-04-27 22:25:57",https://api.untappd.com/c/1268787179,https://api.untappd.com/beer/4058947,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"strong,coffeeish,deep,dark",,Can,1268787179,4058947,269726,https://untappd.s3.amazonaws.com/photos/2023_04_27/c9091a4272558b1444ce90ba2b4bb74a_raw.jpg,4.12,4.1,,2,0
"Macaroon Machine","Moersleutel Craft Brewery","Stout - Imperial / Double Pastry",10,55,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-04-28 22:18:34",https://api.untappd.com/c/1269123097,https://api.untappd.com/beer/4174921,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"coconut,full bodied",,Can,1269123097,4174921,269726,https://untappd.s3.amazonaws.com/photos/2023_04_28/2425ae5713f65ac7d9014c3ed9e31eaa_raw.jpg,3.92,3.92,,2,0
"Motor Oil / Motorolie","Moersleutel Craft Brewery","Stout - Russian Imperial",12,55,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-04-30 22:15:26",https://api.untappd.com/c/1270152929,https://api.untappd.com/beer/1733389,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"dark,heavy,coffee,smooth",,,1270152929,1733389,269726,https://untappd.s3.amazonaws.com/photos/2023_04_30/95190a4c9e7ef07d5d6ed99eef41dedc_raw.jpg,3.81,3.81,,2,0
Heineken,Heineken,"Lager - Pale",5,23,,"Ziggo Dome",Amsterdam,Noord-Holland,Nederland,52.3135,4.93723,3,"2023-05-03 18:47:20",https://api.untappd.com/c/1270686736,https://api.untappd.com/beer/5860,https://api.untappd.com/brewery/1400,Netherlands,Zoeterwoude,Zuid-Holland,"light bodied,clean",,Draft,1270686736,5860,1400,https://untappd.s3.amazonaws.com/photos/2023_05_03/b39a6471af2c463e2ae4926edf896a94_raw.jpg,2.95,2.95,,2,0
Heineken,Heineken,"Lager - Pale",5,23,,"Ziggo Dome",Amsterdam,Noord-Holland,Nederland,52.3135,4.93723,3,"2023-05-03 19:54:33",https://api.untappd.com/c/1270703463,https://api.untappd.com/beer/5860,https://api.untappd.com/brewery/1400,Netherlands,Zoeterwoude,Zuid-Holland,"light bodied,clean,smooth",,Draft,1270703463,5860,1400,https://untappd.s3.amazonaws.com/photos/2023_05_03/bed3217815f069edcbc4b2af37028fe6_raw.jpg,2.95,2.95,,2,0
Heineken,Heineken,"Lager - Pale",5,23,LCI,,,,,,,3,"2023-05-04 01:17:27",https://api.untappd.com/c/1270788280,https://api.untappd.com/beer/5860,https://api.untappd.com/brewery/1400,Netherlands,Zoeterwoude,Zuid-Holland,"light bodied,clean,smooth,sweet",,,1270788280,5860,1400,https://untappd.s3.amazonaws.com/photos/2023_05_03/d1a517b9945bb0d98d1fc7cf30c9a9cc_raw.jpg,2.95,2.95,,2,0
"Tripel Karmeliet","Brouwerij Bosteels","Belgian Tripel",8.4,16,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-05-05 20:27:40",https://api.untappd.com/c/1271337261,https://api.untappd.com/beer/6511,https://api.untappd.com/brewery/269,Belgium,Buggenhout,Vlaanderen,"smooth,sweet,strong",,,1271337261,6511,269,https://untappd.s3.amazonaws.com/photos/2023_05_05/5e1d946c912f13248a6eda16a01e7c0f_raw.jpg,3.99,3.99,"Kiria Brandsma",3,0
Pilsener,"Hertog Jan","Pilsner - Other",5.1,21,,"De Koffiekamer",Bennekom,Gelderland,Nederland,52.0148,5.67822,3.25,"2023-05-07 12:13:35",https://api.untappd.com/c/1272212097,https://api.untappd.com/beer/94130,https://api.untappd.com/brewery/1953,Netherlands,Arcen,Limburg,"smooth,light bodied,clean,sweet",,Draft,1272212097,94130,1953,,3.63,3.63,,2,0
Pilsener,"Hertog Jan","Pilsner - Other",5.1,21,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.25,"2023-05-09 19:23:27",https://api.untappd.com/c/1272768177,https://api.untappd.com/beer/94130,https://api.untappd.com/brewery/1953,Netherlands,Arcen,Limburg,"smooth,light bodied,clean,sweet",,Bottle,1272768177,94130,1953,https://untappd.s3.amazonaws.com/photos/2023_05_09/aa4250a8b96c5ee6205e021c67b81926_raw.jpg,3.63,3.63,,2,0
"Whirl Domination","To Øl","IPA - New England / Hazy",6.2,69,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-05-09 21:53:08",https://api.untappd.com/c/1272802797,https://api.untappd.com/beer/3448881,https://api.untappd.com/brewery/2241,Denmark,Svinninge,"Region Sjælland","hoppy,tropical",,Can,1272802797,3448881,2241,https://untappd.s3.amazonaws.com/photos/2023_05_09/8cf861d25198c6951beb5bfd41660946_raw.jpg,3.78,3.78,,3,0
"Erasmus Bier","Stadsbrouwerij De Goudsche Leeuw","Belgian Tripel",7.5,30,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-05-11 21:31:34",https://api.untappd.com/c/1273179927,https://api.untappd.com/beer/267683,https://api.untappd.com/brewery/54020,Netherlands,Gouda,Zuid-Holland,"bread,fruity,warm",,Bottle,1273179927,267683,54020,https://untappd.s3.amazonaws.com/photos/2023_05_11/7d03363d901dade1ed57066c3f4b3db4_raw.jpg,3.29,3.33,,3,0
"Goudsch Tripel","Stadsbrouwerij De Goudsche Leeuw","Belgian Tripel",8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-05-11 22:03:07",https://api.untappd.com/c/1273190989,https://api.untappd.com/beer/378589,https://api.untappd.com/brewery/54020,Netherlands,Gouda,Zuid-Holland,"yeasty,bitter",,Bottle,1273190989,378589,54020,https://untappd.s3.amazonaws.com/photos/2023_05_11/a407051976bbd94e930e94aae1919415_raw.jpg,3.25,3.3,,3,0
"Spring Blossom","Brouwerij Kees","Pale Ale - Other",6,50,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-05-12 20:45:16",https://api.untappd.com/c/1273466057,https://api.untappd.com/beer/1458861,https://api.untappd.com/brewery/188723,Netherlands,Middelburg,Zeeland,"hoppy,floral,spring,citrus",,Can,1273466057,1458861,188723,https://untappd.s3.amazonaws.com/photos/2023_05_12/0562f7939d6e96088754a97dce96d810_raw.jpg,3.39,3.39,,3,0
"Barrel Project 2022 Vino Naranja","Brouwerij Kees","Barleywine - Other",11.2,65,"Stoelen aan de kant","Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-05-12 23:01:27",https://api.untappd.com/c/1273552536,https://api.untappd.com/beer/5132242,https://api.untappd.com/brewery/188723,Netherlands,Middelburg,Zeeland,"barrel aged,body,caramel",,Can,1273552536,5132242,188723,https://untappd.s3.amazonaws.com/photos/2023_05_12/409bb9eef575db14f9ddc6e7930b6e1b_raw.jpg,3.86,3.84,,3,1
"400 Volt BA Glenfiddich","100 Watt Brewery","Stout - Russian Imperial",10,55,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-05-13 22:12:32",https://api.untappd.com/c/1274066350,https://api.untappd.com/beer/4769410,https://api.untappd.com/brewery/147821,Netherlands,Eindhoven,Noord-Brabant,"coffee,sweet,vanilla,boozy,creamy",,Bottle,1274066350,4769410,147821,https://untappd.s3.amazonaws.com/photos/2023_05_13/9e4a3c34d9443bb4f10857bb6492be24_raw.jpg,4.04,3.97,,4,0
Canelés,"Moersleutel Craft Brewery","Freeze-Distilled Beer",17,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-05-14 22:22:37",https://api.untappd.com/c/1274489455,https://api.untappd.com/beer/4716516,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"heavy,caramel,vanilla,warming",,Can,1274489455,4716516,269726,https://untappd.s3.amazonaws.com/photos/2023_05_14/f494e070921f0bd31e36923522d2eb28_raw.jpg,4.12,4.1,,3,0
Trammelant,"Bierbrouwerij Openluchtmuseum","Belgian Blonde",6,33,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-05-19 20:31:15",https://api.untappd.com/c/1275652601,https://api.untappd.com/beer/4378891,https://api.untappd.com/brewery/51521,Netherlands,Arnhem,Gelderland,"smooth,soft",,Bottle,1275652601,4378891,51521,https://untappd.s3.amazonaws.com/photos/2023_05_19/d79c08325f7375c44c3be6ac58e44026_raw.jpg,3.47,3.49,Ron,3,0
"Black Cherry","White Claw Seltzer Works","Hard Seltzer",5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,2.5,"2023-05-19 21:17:34",https://api.untappd.com/c/1275682108,https://api.untappd.com/beer/2792321,https://api.untappd.com/brewery/402800,"United States",Chicago,IL,carbonated,,Can,1275682108,2792321,402800,https://untappd.s3.amazonaws.com/photos/2023_05_19/a86e88620c1bfed47d12e59ee6efcd3e_raw.jpg,3.22,3.23,Ron,2,0
"Caramel Fudge Stout Old Watermill 2022","Brouwerij Kees","Stout - Imperial / Double Pastry",11.6,45,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-05-20 22:02:24",https://api.untappd.com/c/1276270598,https://api.untappd.com/beer/5101879,https://api.untappd.com/brewery/188723,Netherlands,Middelburg,Zeeland,"caramel,chocolate,fullness,deep",,Can,1276270598,5101879,188723,https://untappd.s3.amazonaws.com/photos/2023_05_20/a8fdb6415f397cd44d11267565cf7fea_raw.jpg,4.12,4.08,"Marcel van Heerdt",2,0
"50 Jaar Zilverkamp Huissen","Brouwerij Durs","Altbier - Traditional",4.5,12,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-05-22 21:42:04",https://api.untappd.com/c/1276933886,https://api.untappd.com/beer/5315882,https://api.untappd.com/brewery/447858,Netherlands,Arnhem,Gelderland,"light bodied,sweet,banana",,Bottle,1276933886,5315882,447858,https://untappd.s3.amazonaws.com/photos/2023_05_22/0b85d68bce5173fed67bd938c074cfc6_raw.jpg,3.71,3.7,,2,0
"Love Ale","Lowlander Botanical Beer","Pale Ale - Fruited",5,8,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-05-26 18:49:41",https://api.untappd.com/c/1277746008,https://api.untappd.com/beer/4661693,https://api.untappd.com/brewery/219305,Netherlands,Amsterdam,Noord-Holland,"strawberry,floral,aromatic,herbal",,Bottle,1277746008,4661693,219305,https://untappd.s3.amazonaws.com/photos/2023_05_26/8c381eb6a916ab14a660844bf18d225a_raw.jpg,3.14,3.16,,4,0
"Lowlander Tompouce I.P.A.","Lowlander Botanical Beer","IPA - Milkshake",5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-05-27 21:02:19",https://api.untappd.com/c/1278399843,https://api.untappd.com/beer/4785916,https://api.untappd.com/brewery/219305,Netherlands,Amsterdam,Noord-Holland,"orange,milk,soft",,Can,1278399843,4785916,219305,https://untappd.s3.amazonaws.com/photos/2023_05_27/0140010700184e6863c6b74ca25e1b22_raw.jpg,3.2,3.2,,3,0
"Papa Beer (2021-)","Brouwerij Eleven","IPA - New England / Hazy",5.5,25,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-05-28 21:39:05",https://api.untappd.com/c/1278957953,https://api.untappd.com/beer/4164520,https://api.untappd.com/brewery/387329,Netherlands,Utrecht,Utrecht,"grapefruity,hoppy",,Can,1278957953,4164520,387329,https://untappd.s3.amazonaws.com/photos/2023_05_28/a014d04711249c414c0cce6da67ec095_raw.jpg,3.57,3.57,,1,0
"Tiramisumo Triplets BA","Moersleutel Craft Brewery","Stout - Imperial / Double Pastry",13,50,"Op Erik 🍻","Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-05-28 22:45:34",https://api.untappd.com/c/1279003985,https://api.untappd.com/beer/5234647,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"chocolate,hazelnut,coffee,boozy",,,1279003985,5234647,269726,https://untappd.s3.amazonaws.com/photos/2023_05_28/e5443ed8936a2ad36993039ee236d64b_raw.jpg,4.25,4.21,"Erik Evers",1,0
"Leffe Blonde / Blond","Abbaye de Leffe","Belgian Blonde",6.6,20,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-06-02 22:03:53",https://api.untappd.com/c/1280243968,https://api.untappd.com/beer/5940,https://api.untappd.com/brewery/5,Belgium,Leuven,"Vlaams Gewest","smooth,sweet",,Bottle,1280243968,5940,5,https://untappd.s3.amazonaws.com/photos/2023_06_02/9858eade7e2e0e3fe21fb2727d8b5849_raw.jpg,3.58,3.58,,3,0
"Gouwe Rakker","De Nieuwe Brouwerij","Belgian Blonde",5.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-06-03 20:57:29",https://api.untappd.com/c/1280722853,https://api.untappd.com/beer/5119427,https://api.untappd.com/brewery/502806,Netherlands,,,"sweet,light bodied",,Bottle,1280722853,5119427,502806,https://untappd.s3.amazonaws.com/photos/2023_06_03/aa789f8ba71ebafa2f71f1c79b934967_raw.jpg,3.36,3.46,,2,0
"Fifth Dimension","Moersleutel Craft Brewery","Freeze-Distilled Beer",18,75,"Op Marcel 🍻","Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-06-03 21:49:59",https://api.untappd.com/c/1280769756,https://api.untappd.com/beer/5211963,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"coffee,warming,bitter,rye",,Can,1280769756,5211963,269726,https://untappd.s3.amazonaws.com/photos/2023_06_03/bcc5421e9c0bef9c048d36892dce34f0_raw.jpg,4.07,4.05,"Marcel van Heerdt",2,0
IPA,"Lagunitas Brewing Company","IPA - American",6.2,51,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-06-10 20:02:07",https://api.untappd.com/c/1282847666,https://api.untappd.com/beer/4509,https://api.untappd.com/brewery/765,"United States",Petaluma,CA,"hoppy,smooth,sweet,strong",,Bottle,1282847666,4509,765,https://untappd.s3.amazonaws.com/photos/2023_06_10/265dc4ab5552ad44427bf64d074dd7d2_raw.jpg,3.7,3.7,Ron,3,0
